,length,diameter,height,wholeWeight,shuckedWeight,visceraWeight,shellWeight,classRings,sex
785,-0.11095164412083522,-0.2878573078690745,0.6788444827290797,0.10743545119709812,-0.46403536930612327,0.16165852015645005,0.06522426744018026,1.419501829497582,1
787,-0.6466813868335608,-0.6434320584138964,-0.4708084622529474,-0.6004315368627808,-0.9955995389036707,-0.7440984192410445,-0.1526803277638845,0.42788397115913096,1
792,-0.8901949062484361,-0.8212194336863076,0.8225511008518333,-1.023451148346012,-1.0830721237741532,-0.8299069713944914,-0.9134349671605324,-0.56373388717932,1
793,0.13256187529403898,0.1269799010998851,0.3914312464835733,-0.14871461505279815,-0.4730069164723266,0.09015139336191093,-0.19855497938579295,0.42788397115913096,1
794,0.18126457917701405,0.3047672763722964,0.24772462836081974,0.09149250101556919,-0.5290790862610975,0.42385131840309315,0.6233658621733994,0.42788397115913096,1
795,-0.45187057130166064,-0.40638222471734803,-0.18339522600744107,-0.6301917105349681,-0.9776564445712641,-0.4962070463533092,-0.3667620353327906,1.419501829497582,1
796,-0.30576245965273546,-0.34711976629321156,0.10401801023806613,-0.5866143133721227,-0.6838382748781049,-0.4485356284902831,-0.519677540739152,0.09734468504631395,1
797,-1.182411129546286,-1.2360566426552666,-1.189341552866715,-1.2700354444869908,-1.2378313123911608,-1.1397711875041605,-1.2230888656084142,-0.56373388717932,1
798,-0.40316786741868554,-0.2285948494449374,0.24772462836081974,-0.5239053759914427,-0.7982255012471975,-0.5581798895752431,0.04993271689954411,0.09734468504631395,1
800,-0.9876003140143857,-1.1767941842311294,-0.4708084622529474,-1.0553370487090696,-1.1997022369347965,-0.9395512324794514,-0.7414050235783759,-0.23319460106650305,1
801,-1.0850057217803357,-1.2360566426552666,-0.7582216984984547,-1.3656931455761638,-1.4082907085490242,-1.0491954935644112,-1.2766092925006407,-0.23319460106650305,1
802,-1.3285192411952111,-1.2953191010794036,-0.614515080375701,-1.1711891533615122,-1.2602601803066693,-1.1636068964356736,-0.9707782816879179,-0.56373388717932,1
804,-0.45187057130166064,-0.7026945168380334,-0.4708084622529474,-0.7014035546791302,-0.6524378597963935,-0.05763000201346988,-0.9707782816879179,-0.23319460106650305,1
805,-1.5233300567271109,-1.591631393200089,-0.9019283166212082,-1.430527809647714,-1.3881047274250666,-1.1922097471534892,-1.429524797907002,-1.224812459404954,1
810,-0.5492759790676107,-0.40638222471734803,-0.32710184413019383,-0.24756090617827672,-0.7466391050415283,-0.3960970688409547,0.023172503453430842,0.42788397115913096,1
830,-1.4259246489611612,-1.591631393200089,-1.476754789112222,-1.4167105861570557,-1.2423170859742625,-1.5735810900576974,-1.4601078989882743,-1.555351745517771,1
836,-0.8901949062484361,-0.7619569752621705,-0.9019283166212082,-0.8735874166396411,-0.7488819918330791,-1.1636068964356736,-0.8637374279034651,-0.8942731732921371,1
840,-0.695384090716536,-0.6434320584138964,-0.7582216984984547,-0.8130042059498318,-0.5672081617174617,-1.1397711875041605,-0.7987483381057615,-0.8942731732921371,1
842,-0.5979786829505858,-0.4656446831414851,-0.7582216984984547,-0.8374500628948425,-0.7309388975006724,-0.8394412549670967,-0.8866747537144192,-0.56373388717932,1
843,-0.5492759790676107,0.008454984251610937,-0.32710184413019383,-0.3485329239946258,-0.41020608630890326,-0.28645280775599474,-0.3285331589812002,-0.8942731732921371,1
844,-0.3544651635357105,-0.5249071415656221,-0.614515080375701,-0.4845794322103384,-0.4281491806413099,-0.6964270013780186,-0.43557401276565305,-0.8942731732921371,1
845,-0.20835705188678533,-0.40638222471734803,-0.7582216984984547,-0.21354927912434882,0.21780221532532984,-0.22924710632036346,-0.6114268439829689,-0.56373388717932,1
849,-0.11095164412083522,0.1269799010998851,-0.03968860788468746,0.04897796719815899,-0.11638791661574409,-0.13390427059431131,0.04228694162922603,-0.23319460106650305,1
851,-0.062248940237860165,-0.050807474172526144,-0.18339522600744107,-0.0488054605818842,0.29406036623805826,-0.4533027702765857,-0.33235604661635926,-0.56373388717932,1
852,0.03515646752808887,0.1269799010998851,0.10401801023806613,0.14463566828733215,0.18191602666051648,0.23316564695098888,-0.12974300195293026,-0.23319460106650305,1
853,0.08385917141106393,0.18624235952402218,-0.03968860788468746,-0.0838799509812475,-0.19488895432002332,-0.00042430057783859464,-0.05710813688490853,-0.56373388717932,1
854,0.08385917141106393,-0.050807474172526144,-0.614515080375701,-0.5058366991190435,-0.37656278443564095,-0.38179564348204686,-0.6725930461455134,-0.23319460106650305,1
856,0.27866998694296413,0.4232921932205699,0.3914312464835733,0.1818358853775657,0.096686328581585,0.2713027812414097,0.2104939975762237,-0.56373388717932,1
857,0.27866998694296413,0.2455048179481593,-0.614515080375701,0.2349790526493287,0.09892921537313584,-0.09576713630389073,0.36723239061774426,0.42788397115913096,1
862,0.37607539470891427,0.4232921932205699,0.6788444827290797,0.7504677751854266,0.5205919321846921,0.686044116649736,0.596605648727286,0.09734468504631395,1
864,0.37607539470891427,0.6603420269171182,0.6788444827290797,0.634615670532984,0.7762810264214873,0.5763998555647766,0.47809613203735596,0.09734468504631395,1
866,0.4247780985918893,0.18624235952402218,0.24772462836081974,0.2381676426856341,-0.0535870864523207,0.819524086666209,0.3290035142661539,-0.56373388717932,1
869,0.5221835063578394,0.8381294021895295,-0.03968860788468746,0.6473700306782071,0.5026488378522859,1.1055525938443653,0.2907746379145635,-0.56373388717932,1
870,0.5221835063578394,0.7788669437653923,0.3914312464835733,0.7409020050765095,0.4420908944804131,0.6288384152141047,0.9788944122431895,0.42788397115913096,1
872,0.5708862102408145,0.7196044853412553,0.3914312464835733,0.6707530242777824,0.9086113471229863,0.37141275875376445,0.2525457615629731,-0.56373388717932,1
875,0.6682916180067646,0.7788669437653923,0.3914312464835733,0.5708438698068687,0.08771478141538167,0.5716327137784739,0.9483113111619176,1.088962543384765,1
876,0.7169943218897397,0.8381294021895295,0.535137864606327,0.773850768785002,0.834596083001809,0.8528940791703272,0.8259789068368284,-0.56373388717932,1
880,0.8631024335386648,1.0159167774619406,0.6788444827290797,1.020435064925981,1.0857994036555025,0.9482369148963794,0.8947908842696907,0.09734468504631395,1
881,0.9118051374216399,0.9566543190378036,0.3914312464835733,0.8886400100920095,0.6865655547594539,0.7194141091538547,0.9406655358915995,-0.56373388717932,1
882,0.9118051374216399,1.6678038201274474,1.5410841914656004,2.3150026196661195,2.359759101256376,1.2008954295704175,2.4392374888739408,2.080580401723216,1
883,0.960507841304615,1.0751792358860779,0.535137864606327,0.8482512029654701,0.7067515358834117,-0.03379429308195684,1.3076627488668664,1.419501829497582,1
884,0.960507841304615,0.9566543190378036,1.1099643370973404,1.20431042368628,1.4446612903036358,0.7861540941620907,0.9024366595400092,-0.23319460106650305,1
945,-0.8901949062484361,-0.8804818921104447,-0.9019283166212082,-0.8066270258772202,-0.47524980326387745,-0.6249198745834795,-1.0854649107426888,-0.8942731732921371,1
947,-0.8414922023654611,-0.8212194336863076,-0.7582216984984547,-0.9660565276925082,-0.9462560294895525,-0.8966469564027278,-1.0090071580395084,-0.56373388717932,1
949,-0.792789498482486,-0.7619569752621705,-1.0456349347439615,-0.6695176543160725,-0.5044073315540383,-1.039661209991806,-0.8560916526331468,-1.555351745517771,1
950,-0.792789498482486,-0.6434320584138964,-0.18339522600744107,-0.747106678532846,-0.6300089918808851,-0.7154955685232288,-0.9516638435121227,-1.555351745517771,1
951,-0.792789498482486,-0.9397443505345817,-1.476754789112222,-1.1743777433978182,-1.0718576898163992,-1.111168336786345,-1.2766092925006407,-0.8942731732921371,1
952,-0.792789498482486,-0.8804818921104447,-0.9019283166212082,-0.8289471561313605,-0.5425364070104025,-0.9395512324794514,-1.0854649107426888,-1.224812459404954,1
954,-0.695384090716536,-0.6434320584138964,-0.7582216984984547,-0.7279751383150114,-0.5066502183455891,-0.8728112474712149,-0.8599145402683058,-0.8942731732921371,1
955,-0.6466813868335608,-0.5249071415656221,-0.4708084622529474,-0.7609239020235044,-0.5806654824667667,-0.8203726878218862,-1.0128300456746673,-0.8942731732921371,1
956,-0.6466813868335608,-0.4656446831414851,-0.4708084622529474,-0.8108784792589613,-0.721967350334469,-0.6868927178054135,-1.0548818096614165,-1.224812459404954,1
957,-0.5979786829505858,-0.5841695999897593,-0.4708084622529474,-0.7056550080608711,-0.5313219730526483,-0.5915498820793613,-0.9593096187824408,-1.555351745517771,1
959,-0.5979786829505858,-0.6434320584138964,-0.4708084622529474,-0.7417923618056698,-0.50889310513714,-0.8251398296081888,-0.9822469445933951,-1.224812459404954,1
960,-0.5979786829505858,-0.4656446831414851,-0.7582216984984547,-0.6780205610795546,-0.43487784101596244,-0.9109483817616357,-0.7605194617541711,-1.224812459404954,1
963,-0.5492759790676107,-0.34711976629321156,-0.7582216984984547,-0.7428552251511049,-0.6457091994217409,-0.7870026953177679,-0.9707782816879179,-0.56373388717932,1
965,-0.5005732751846357,-0.5841695999897593,-0.4708084622529474,-0.47288793541055046,-0.17694585998761664,-0.6678241506602031,-0.7031761472267856,-0.8942731732921371,1
968,-0.5005732751846357,-0.40638222471734803,-0.03968860788468746,-0.6121230336625687,-0.385534331601844,-0.7774684117451627,-0.7146448101322627,-0.8942731732921371,1
969,-0.5005732751846357,-0.34711976629321156,-0.18339522600744107,-0.415493314757047,-0.20834627506932832,-0.3245899420464156,-0.6611243832400361,-0.8942731732921371,1
971,-0.45187057130166064,-0.5841695999897593,0.10401801023806613,-0.5929914934447341,-0.2846044259820567,-0.7488655610273474,-0.9707782816879179,-1.224812459404954,1
973,-0.3544651635357105,-0.4656446831414851,-0.32710184413019383,-0.550476959627324,-0.443849388182166,-0.5534127477889405,-0.8560916526331468,0.09734468504631395,1
976,-0.30576245965273546,-0.40638222471734803,-0.7582216984984547,-0.7226608215878352,-0.72421023712602,-0.5248098970711248,-0.7337592483080576,-1.224812459404954,1
978,-0.25705975576976037,-0.11006993259666323,-0.32710184413019383,-0.5844885866812521,-0.6614094069625968,-0.53434418064373,-0.5082088778336747,-0.8942731732921371,1
979,-0.25705975576976037,-0.050807474172526144,-0.32710184413019383,-0.249686632869147,-0.26666133164965006,0.12828852765233154,-0.4776257767524025,-0.8942731732921371,1
984,0.08385917141106393,0.1269799010998851,0.10401801023806613,0.4326716349002858,0.5811498755565649,0.3904813258989749,0.0996302561566116,-0.23319460106650305,1
985,0.08385917141106393,0.1269799010998851,0.10401801023806613,0.4294830448639799,0.35910408319303244,-0.05286286022716727,0.4666274691318788,-0.23319460106650305,1
987,0.08385917141106393,0.06771744267574803,-0.32710184413019383,0.1531385750508137,0.41966202656490476,0.03771283371258226,-0.32088738371088216,-0.8942731732921371,1
988,0.08385917141106393,0.2455048179481593,0.535137864606327,-0.18697769548846732,-0.1141450298241935,-0.21017853917515303,-0.519677540739152,-1.224812459404954,1
989,0.13256187529403898,0.4232921932205699,0.24772462836081974,0.2604877729397748,0.28060304548875326,0.5620984302058687,0.06140137980502122,-0.56373388717932,1
993,0.18126457917701405,0.18624235952402218,-0.03968860788468746,0.04366365047098284,0.29406036623805826,-0.03856143486825945,0.011703840547953728,-0.23319460106650305,1
995,0.18126457917701405,0.6010795684929812,-0.614515080375701,0.3019394434117494,0.6865655547594539,0.3904813258989749,-0.34382470952183636,-0.56373388717932,1
996,0.27866998694296413,0.3047672763722964,0.10401801023806613,0.3072537601389255,0.4106904793987014,0.438152743762001,-0.05328524924974949,0.09734468504631395,1
997,0.27866998694296413,0.3640297347964328,0.24772462836081974,0.4560546284998612,0.2065877813675757,0.2570013558825019,0.20667110994106466,-0.8942731732921371,1
1001,0.3273726908259392,0.4232921932205699,0.3914312464835733,0.470934715335955,0.8435676301680124,0.2665356394551071,-0.060931024520067996,-0.56373388717932,1
1003,0.3273726908259392,0.18624235952402218,-0.03968860788468746,0.11168690457883915,0.3815329511085408,0.047247117285187476,-0.09151412560133987,-0.56373388717932,1
1005,0.4247780985918893,0.4232921932205699,0.10401801023806613,0.3603969274106885,0.623764724596031,0.28560420660031755,-0.05328524924974949,-0.56373388717932,1
1006,0.4247780985918893,0.3640297347964328,0.3914312464835733,0.5102606591170593,0.7605808188806317,0.4429198855483036,0.0805158179808164,0.09734468504631395,1
1007,0.4734808024748644,0.3640297347964328,-0.03968860788468746,0.3635855174469944,0.5923643095143188,0.4047827512578827,0.20284822230590563,0.09734468504631395,1
1008,0.4734808024748644,0.4232921932205699,0.10401801023806613,0.37527701424678184,0.5430208001002005,0.22363136337838366,0.36340950298258523,-0.23319460106650305,1
1012,0.6195889141237896,0.6010795684929812,0.6788444827290797,0.7249590548949806,0.6170360642213782,0.5287284377017505,0.9406655358915995,-0.23319460106650305,1
1016,0.6682916180067646,0.541817110068844,0.10401801023806613,0.6091069502425379,0.9153400074976391,0.5668655719921714,0.21431688521138273,-0.8942731732921371,1
1018,0.6682916180067646,0.48255465164470696,-0.03968860788468746,0.39759714450092254,0.3837758379000914,0.3094399155318306,0.3175348513606768,-0.8942731732921371,1
1019,0.7169943218897397,0.6010795684929812,0.6788444827290797,0.8153024392569771,0.8525391773342157,0.5239612959154479,0.8642077831884187,0.09734468504631395,1
1020,0.7169943218897397,1.0159167774619406,0.9662577189745869,0.8822628300193982,1.1261713659034176,0.8052226613073011,0.7074693901468982,-0.23319460106650305,1
1021,0.7656970257727147,0.7788669437653923,0.10401801023806613,0.8737599232559162,1.2203726111485522,0.47628987805242184,0.40546126696933465,-0.23319460106650305,1
1025,0.8143997296556897,0.9566543190378036,0.6788444827290797,1.3701171055741794,1.5523198562980758,1.2056625713567202,1.1471014681901877,0.09734468504631395,1
1026,0.8143997296556897,0.9566543190378036,0.6788444827290797,1.2106876037588914,1.2383157054809593,1.3343753995868899,0.9024366595400092,-0.8942731732921371,1
1028,0.8143997296556897,0.7196044853412553,0.6788444827290797,0.7377134150402036,0.8973969131652324,0.7956883777346959,0.5125021207537873,0.09734468504631395,1
1031,0.8631024335386648,0.6603420269171182,0.24772462836081974,0.6643758442051712,0.6147931774298272,0.9196340641785637,0.692177839606262,-0.56373388717932,1
1032,0.8631024335386648,0.9566543190378036,1.6847908095883541,1.4604604899361764,1.0476703281991382,0.8814969298881429,1.3611831757590933,0.09734468504631395,1
1033,0.8631024335386648,1.0159167774619406,0.9662577189745869,1.3403569319019921,1.0386987810329347,1.0197440416909185,1.4911613553545007,-0.23319460106650305,1
1037,0.960507841304615,1.134441694310215,1.1099643370973404,1.2733965411395716,0.9400117622046981,0.7766198105894855,1.8008152538023818,-0.56373388717932,1
1038,0.960507841304615,0.6603420269171182,1.2536709552200942,1.3520484287017802,0.7224517434242672,1.3725125338773108,1.5523275575170448,-0.23319460106650305,1
1040,1.0579132490705652,1.0159167774619406,0.3914312464835733,1.3116596215752407,1.1171998187372143,0.9434697731100767,0.9062595471751682,0.09734468504631395,1
1043,1.1553186568365152,1.134441694310215,0.9662577189745869,1.3084710315389347,1.307845196019035,1.0102097581183132,1.6517226360311796,0.42788397115913096,1
1044,1.2527240646024642,1.0159167774619406,0.6788444827290797,1.507226477135327,1.7609083279123032,1.3963482428088243,0.9406655358915995,-0.8942731732921371,1
1045,1.2527240646024642,0.7788669437653923,1.3973775733428477,1.871788604619619,2.0636980447716655,1.77295244392673,1.5140986811654544,-0.23319460106650305,1
1048,1.4475348801343644,1.4900164448550361,1.5410841914656004,2.5647755058434045,2.597505101160764,2.926600756211959,2.030188511911924,0.09734468504631395,1
1049,1.4962375840173394,1.4900164448550361,0.6788444827290797,2.042909603234695,1.4872761393431013,1.9350352646610178,1.0056546256893026,-0.23319460106650305,1
1052,1.98326462284709,1.9048536538239957,1.9722040458338612,2.7858510816939375,2.575076233245256,2.7978879279817894,2.5883301066451434,0.42788397115913096,1
1080,-1.279816537312236,-1.2360566426552666,-0.9019283166212082,-1.2636582644143792,-1.0516717086924416,-1.23034688144391,-1.3645357081092986,-1.224812459404954,1
1093,-0.8901949062484361,-0.9397443505345817,-1.3330481709894686,-0.9511764408564146,-0.7309388975006724,-0.725029852095834,-1.1695684387161878,-1.224812459404954,1
1098,-0.695384090716536,0.3047672763722964,-0.7582216984984547,-0.9968795647101307,-0.8879409729092309,-0.8156055460355836,-1.077819135472371,-1.224812459404954,1
1102,-0.5979786829505858,-0.5841695999897593,-0.7582216984984547,-0.9990052914010012,-0.8273830295373583,-0.9395512324794514,-1.1542768881755516,-1.555351745517771,1
1109,-0.40316786741868554,-0.4656446831414851,-0.18339522600744107,-0.45694498522902177,-0.3608625768947851,-0.29598709132859996,-0.7414050235783759,-0.56373388717932,1
1115,-0.3544651635357105,-0.40638222471734803,-0.9019283166212082,-0.5015852457373025,-0.2576897844834467,-0.5724813149341509,-0.6190726192532867,-0.56373388717932,1
1120,-0.1596543480038103,-0.5841695999897593,-0.4708084622529474,-0.44206489839292823,-0.04685842607766844,-0.3245899420464156,-0.9631325064175998,-1.224812459404954,1
1121,-0.1596543480038103,-0.34711976629321156,-0.9019283166212082,-0.4218704948296585,0.004727970128000766,-0.7154955685232288,-0.7031761472267856,-0.56373388717932,1
1122,-0.1596543480038103,-0.2878573078690745,-0.32710184413019383,-0.36447587417615473,0.1280867436632967,-0.8442083967533992,-0.48909443965787963,-0.56373388717932,1
1125,-0.11095164412083522,-0.1693323910208003,-0.03968860788468746,-0.3400300172311438,-0.0984448222833374,-0.37226135990944165,-0.5005631025633567,-0.23319460106650305,1
1126,-0.013546236354885105,-0.11006993259666323,-0.18339522600744107,-0.19548060225194935,0.13930117762105063,-0.36272707633683643,-0.3667620353327906,-0.56373388717932,1
1127,-0.013546236354885105,0.06771744267574803,0.24772462836081974,-0.2018577823245609,-0.05807286003542262,0.018644266567371833,-0.46233422621176634,-0.8942731732921371,1
1129,-0.013546236354885105,-0.2878573078690745,-0.18339522600744107,-0.2964526200682984,-0.013215124204405916,-0.2578499570381791,-0.5884895181720146,-0.8942731732921371,1
1130,0.03515646752808887,0.18624235952402218,-0.03968860788468746,-0.06793700079971879,0.10565787574778834,0.22839850516468627,-0.3973451364140627,-0.56373388717932,1
1131,0.03515646752808887,-0.050807474172526144,-0.03968860788468746,-0.0031023367281683696,0.6574080264692933,-0.3150556584738104,-0.5808437429016963,-0.8942731732921371,1
1133,0.08385917141106393,0.2455048179481593,-0.03968860788468746,0.09786968108818095,0.4869486303114298,-0.11483570344910116,-0.2444296310077014,-0.56373388717932,1
1138,0.13256187529403898,-0.050807474172526144,-0.32710184413019383,-0.31026984355895665,-0.1433025581143541,-0.23401424810666607,-0.4585113385766073,-0.56373388717932,1
1140,0.13256187529403898,0.18624235952402218,-0.4708084622529474,-0.1795376520704204,-0.037886878911465104,-0.17680854667103504,-0.16797187830452062,-0.56373388717932,1
1142,0.13256187529403898,0.06771744267574803,0.535137864606327,0.06598378072512306,0.5205919321846921,0.018644266567371833,-0.41263668695469885,-0.56373388717932,1
1143,0.13256187529403898,0.06771744267574803,-0.18339522600744107,-0.307081253522651,-0.08050172795093097,-0.2006442556025478,-0.47380288911724344,-0.56373388717932,1
1144,0.18126457917701405,0.18624235952402218,-0.03968860788468746,0.2604877729397748,0.1953733474098215,-0.00042430057783859464,-0.12974300195293026,-0.8942731732921371,1
1145,0.18126457917701405,0.18624235952402218,1.2536709552200942,1.8441541576383027,2.2969582710929517,2.006542391455557,1.2159134456230498,-0.56373388717932,1
1146,0.18126457917701405,0.06771744267574803,-0.4708084622529474,-0.37723023432137753,-0.24871823731724335,-0.22924710632036346,-0.47380288911724344,-0.56373388717932,1
1147,0.18126457917701405,0.1269799010998851,-0.32710184413019383,-0.06368554741797777,0.23798819644928737,-0.3245899420464156,-0.22149230519674717,-0.56373388717932,1
1148,0.18126457917701405,0.1269799010998851,-0.18339522600744107,0.02346924690771288,0.5116203850184893,-0.17204140488473219,-0.40116802404922175,-0.8942731732921371,1
1150,0.2299672830599891,0.2455048179481593,-0.18339522600744107,-0.12320589476235204,0.202102007784474,-0.3150556584738104,-0.35911626006247255,-0.56373388717932,1
1151,0.2299672830599891,0.3047672763722964,0.24772462836081974,-0.07643990756320082,0.11911519649709336,0.19502851266056828,-0.12974300195293026,-1.224812459404954,1
1152,0.27866998694296413,0.3640297347964328,-0.03968860788468746,0.00858916007161955,0.21555932853377927,0.15689137837014716,-0.32088738371088216,-0.8942731732921371,1
1154,0.37607539470891427,0.18624235952402218,0.535137864606327,0.42523159148223894,1.1800006489006372,0.22839850516468627,-0.32088738371088216,-0.8942731732921371,1
1156,0.37607539470891427,0.3047672763722964,0.10401801023806613,0.05322942057990001,0.3546183096099308,0.29513849017292276,-0.43557401276565305,-0.23319460106650305,1
1158,0.4247780985918893,0.4232921932205699,-0.32710184413019383,0.26792781635782126,0.5475065736833026,0.3952484676852775,-0.060931024520067996,-0.56373388717932,1
1159,0.4247780985918893,0.48255465164470696,0.535137864606327,0.40822577795527487,0.6686224604270478,0.19979565444687064,0.2678373121036093,-0.23319460106650305,1
1161,0.4734808024748644,0.541817110068844,0.24772462836081974,0.04897796719815899,0.4420908944804131,-0.03379429308195684,-0.30941872080540506,-0.8942731732921371,1
1162,0.4734808024748644,0.541817110068844,-0.18339522600744107,0.7207076015132395,1.570262950630482,0.09491853514821354,0.03464116635890795,-0.56373388717932,1
1163,0.4734808024748644,0.3640297347964328,0.3914312464835733,0.1286927181058032,0.29181747944650743,0.2522342140961993,-0.1144514514122941,-0.56373388717932,1
1164,0.5221835063578394,0.2455048179481593,0.535137864606327,0.1382584882147204,0.21780221532532984,0.5382627212743557,-0.09151412560133987,-0.23319460106650305,1
1167,0.5708862102408145,0.3640297347964328,-0.4708084622529474,0.059606600652511776,0.4420908944804131,-0.14343855416691653,-0.2635440691834966,-0.8942731732921371,1
1168,0.5708862102408145,0.1269799010998851,1.3973775733428477,-0.2836982599230754,-0.019943784579058422,-0.6010841656519665,-0.3170644960757231,-0.8942731732921371,1
1171,0.6195889141237896,0.48255465164470696,0.9662577189745869,0.4571174918452963,0.6910513283425561,0.7098798255812491,0.03081827872374934,-0.8942731732921371,1
1172,0.6682916180067646,0.3640297347964328,0.10401801023806613,0.2998137167208791,0.7000228755087589,-0.043328576654561794,0.03846405399406699,-0.8942731732921371,1
1173,0.6682916180067646,0.7196044853412553,0.6788444827290797,0.5804096399157859,0.5856356491396666,0.8671955045292351,0.4628045814967202,-0.23319460106650305,1
1175,0.7656970257727147,0.8973918606136666,0.3914312464835733,0.802548079111754,0.8929111395821308,1.2008954295704175,0.5813140981866499,-0.23319460106650305,1
1176,0.8143997296556897,1.0751792358860779,1.2536709552200942,0.8471883396200345,0.9579548565371047,0.7527841016579725,0.6998236148765802,-0.23319460106650305,1
1179,0.8631024335386648,0.7196044853412553,0.10401801023806613,0.44755172173637914,0.5923643095143188,0.9339354895374715,0.09198448088629352,0.09734468504631395,1
1180,0.9118051374216399,0.8973918606136666,0.24772462836081974,0.6771302043503942,0.5385350265170987,1.4630882278170603,0.481919019672515,0.09734468504631395,1
1183,1.00921054518759,1.0159167774619406,0.24772462836081974,0.7897937189665314,0.8794538188328257,0.6050027062825917,0.443690143320925,-0.8942731732921371,1
1187,1.2040213607194903,0.9566543190378036,0.3914312464835733,1.1214070827423304,1.1934579696499426,1.4583210860307578,0.9024366595400092,-0.23319460106650305,1
1189,1.2527240646024642,1.0751792358860779,1.6847908095883541,1.257453590958043,1.3571887054331533,1.806322436430848,0.7992186933907152,0.42788397115913096,1
1191,1.3014267684854393,1.4307539864309002,0.9662577189745869,1.5911926814247124,2.0278118561068523,1.4869239367485734,1.1891532321769365,-0.23319460106650305,1
1192,1.3501294723684143,1.4900164448550361,0.8225511008518333,1.6145756750242877,2.072669591937869,1.1436897281347862,1.2541423219746402,-0.56373388717932,1
1193,1.3501294723684143,1.6085413617033102,1.1099643370973404,2.724205007658693,2.969824308558202,1.9302681228747154,2.7221311738757095,0.42788397115913096,1
1197,1.4962375840173394,1.3122290695826262,1.1099643370973404,2.1534473911599616,2.7522642897777714,1.8253910035760585,1.724357501099201,0.42788397115913096,1
1198,1.4962375840173394,1.134441694310215,1.1099643370973404,1.4540833098635646,2.045754950439259,0.929168347751169,1.0553521649463702,-0.23319460106650305,1
1201,1.5449402879003145,1.4900164448550361,-0.18339522600744107,0.41566582137332175,1.1575717809851287,-0.2006442556025478,-0.10298278850681698,-0.8942731732921371,1
1202,1.5936429917832895,0.7788669437653923,0.9662577189745869,2.0971156338518937,2.6603059313241877,2.0017752496692545,1.2885483106910716,0.42788397115913096,1
1205,1.7884538073151899,1.4900164448550361,1.8284974277111077,1.9972064793809794,2.0771553655209702,2.3164066075652263,1.667014186571816,0.09734468504631395,1
1208,1.88585921508114,1.6678038201274474,1.5410841914656004,2.1576988445417022,1.7788514222447098,1.77295244392673,2.3933628372520324,-0.23319460106650305,1
1280,-0.6466813868335608,-0.5249071415656221,-0.9019283166212082,-0.9320449006385803,-0.9372844823233493,-0.7440984192410445,-0.8790289784441012,-0.8942731732921371,1
1282,-0.5979786829505858,-0.2285948494449374,-0.4708084622529474,-0.6695176543160725,-0.5873941428414192,-0.7059612849506238,-0.5770208552665375,-0.56373388717932,1
1296,-0.3544651635357105,-0.2285948494449374,0.10401801023806613,-0.3177098869770033,-0.022186671370609257,-0.7059612849506238,-0.5923124058071736,-0.56373388717932,1
1304,-0.25705975576976037,-0.050807474172526144,-0.03968860788468746,-0.5834257233358168,-0.3832914448102935,-0.6773584342328083,-0.6725930461455134,-0.56373388717932,1
1313,-0.11095164412083522,-0.11006993259666323,-0.03968860788468746,-0.24862376952371185,-0.08947327511713431,-0.23878138989296868,-0.25972118154833757,-0.56373388717932,1
1316,-0.062248940237860165,0.008454984251610937,-0.32710184413019383,-0.2571266762871939,-0.11638791661574409,-0.5677141731478482,-0.206200754656111,-0.56373388717932,1
1326,0.03515646752808887,0.06771744267574803,-0.03968860788468746,-0.415493314757047,-0.3115190674806667,-0.30075423311490257,-0.48144866438756173,-0.8942731732921371,1
1327,0.03515646752808887,-0.5841695999897593,-0.7582216984984547,-0.526031102682313,-0.36310546368633567,-0.8156055460355836,-0.8675603155386239,0.09734468504631395,1
1331,0.08385917141106393,-0.050807474172526144,0.535137864606327,-0.25181235956001774,-0.22853225619328585,-0.3102885166875078,-0.08769123796618083,-0.23319460106650305,1
1333,0.08385917141106393,-0.050807474172526144,-0.7582216984984547,-0.2018577823245609,-0.22404648261018442,-0.3055213749012052,-0.05328524924974949,-0.56373388717932,1
1336,0.13256187529403898,0.2455048179481593,0.10401801023806613,-0.21142355243347805,0.03837127200126329,-0.377028501695744,-0.47380288911724344,-0.23319460106650305,1
1337,0.18126457917701405,0.2455048179481593,0.10401801023806613,0.9524118108181248,1.0700991961146464,0.5477970048469609,0.10345314379177063,-0.23319460106650305,1
1338,0.18126457917701405,0.18624235952402218,-0.4708084622529474,-0.4165561781024821,-0.12535946378194743,-0.4628370538491912,-0.5961352934423326,-0.23319460106650305,1
1340,0.2299672830599891,0.3047672763722964,0.10401801023806613,-0.16359470188889172,0.10117210216468668,-0.18157568845733738,-0.35911626006247255,-0.56373388717932,1
1341,0.2299672830599891,0.6010795684929812,0.9662577189745869,0.3816541943193936,0.3994760454409475,0.36187847518115923,0.40546126696933465,-0.23319460106650305,1
1343,0.2299672830599891,0.2455048179481593,0.3914312464835733,0.25942490959433917,0.6708653472185983,0.1807270873016602,-0.060931024520067996,-0.23319460106650305,1
1344,0.2299672830599891,0.3640297347964328,0.3914312464835733,0.8875771467465744,1.6465211015432109,0.12828852765233154,0.0996302561566116,-0.23319460106650305,1
1345,0.2299672830599891,0.4232921932205699,-0.03968860788468746,0.1563271650871196,0.4420908944804131,-0.1577399795258246,0.04993271689954411,-0.23319460106650305,1
1346,0.2299672830599891,0.1269799010998851,0.8225511008518333,-0.40805327133900005,-0.43487784101596244,-0.28645280775599474,-0.34382470952183636,-0.8942731732921371,1
